Code,Kod,
Color,Renk,
Comments,Yorumlar,
Company,Şirket,
Company Details,Şirket Detayları,
Company Email Address,Şirket E-posta Adresi,
Company Logo,Şirket Logosu,
Company Name,Şirket Adı,
Company Type,Şirket Türü,
Company Website,Şirket Web Sitesi,
Complete,Tamamla,
Completed,Tamamlandı,
Condition,Koşul,
Confirmation Email Sent,Onay E-postası Gönderildi,
Confirmation Email Template,Onay E-postası Şablonu,
Contact Us,Bize Ulaşın,
Content,İçerik,
Contract,Sözleşme,
Correct,Doğru,
Country,Ülke,
Course,Kurs,
Course Chapter,Kurs Bölümü,
Course Instructor,Kurs Eğitmeni,
Course Lesson,Kurs Dersi,
Course Progress Summary,Kurs İlerleme Özeti,
Course Settings,Kurs Ayarları,
Course Title,Kurs Başlığı,
Courses,Kurs,
Cover Image,Kapak Resmi,
Currency,Para Birimi,
Current Lesson,Güncel Ders,
Custom HTML,Özel HTML,
Custom Script (JavaScript),Özel Komut Dosyası (JavaScript),
Custom Signup Content,Özel Kayıt İçeriği,
Customisations,Özelleştirmeler,
Cyan,Açık Mavi,
Dashboard,Gösterge Paneli,
Date,Tarih,
Day,Gün,
Default Currency,Varsayılan Para Birimi,
Degree Type,Derece Türü,
Description,Açıklama,
Disable Self Learning,Kendi kendine öğrenmeyi devre dışı bırak,
Disabled,Kapalı,
Discussions,Tartışma,
Document,Belge,
Dream Companies,Rüya Şirketler,
Duration,Süre,
Duration (in minutes),Süre (dk),
E-Mail,E-posta,
E-mail,E-Posta,
Education,Eğitim,
Education Detail,Eğitim Detayı,
Education Details,Eğitim Geçmişi,
Email Sent,E-posta Gönderildi,
Email Templates,E-Posta Şablonları,
Emails,E-postalar,
Enable,Etkinleştir,
Enabled,Etkin,
End Date,Bitiş Tarihi,
End Date (or expected),Bitiş Tarihi (veya beklenen),
End Time,Bitiş Zamanı,
Enrollments,Kayıtlar,
Evaluation Details,Değerlendirme Detayları,
Evaluation End Date,Değerlendirme Bitiş Tarihi,
Evaluator,Değerlendirici,
Evaluator Schedule,Değerlendirici Programı,
Event,Etkinlik,
Exercise,Alıştırma,
Exercise Title,Alıştırma Başlığı,
Expiration Date,Bitiş Tarihi,
Expiry Date,Son Kullanım Tarihi,
Explanation,Açıklamalar,
Explanation ,Açıklama,
Fail,Başarısız,
Failed,Başarısız,
Featured,Öne Çıkan,
Feedback,Geri Bildirim,
Field To Check,Kontrol Edilecek Alan,
File Type,Dosya Türü,
Frappe Support,Frappe Desteği,
Freelance,Serbest çalışan,
French (e.g. Distinction),Fransızca (örn. Üstünlük),
Friday,Cuma,
From,Gönderen,
From Date,Başlangıç Tarihi,
Full Name,Tam Adı,
Full Time,Tam Zamanlı,
Function,Fonksiyon,
General,Genel,
Github ID,Github Kimliği,
Google Meet Link,Google Meet Bağlantısı,
Grade,Ünvan,
Grant only once,Sadece bir kez ver,
Gray,Gri,
Green,Yeşil,
Headline,Başlık,
Hide my Private Information from others,Özel Bilgilerimi başkalarından gizle,
Hints,İpuçları,
I am currently working here,Şu anda burada çalışıyorum,
I am looking for a job,Bir iş arıyorum,
Icon,Simge,
"If you set an amount here, then the USD equivalent setting will not get applied.","Burada bir tutar belirlerseniz, USD karşılığı uygulanmayacaktır.",
Image,Resim,
In Progress,İşlemde,
Inactive,Pasif,
Include In Preview,Önizlemeye Dahil Et,
Incomplete,Tamamlanmadı,
Incorrect,Yanlış,
Index,Dizin,
Index Label,Dizin Etiketi,
Industry,Endüstri,
Institution Name,Kurum Adı,
Instructor,Eğitmen,
Instructor Content,Eğitmen İçeriği,
Instructor Notes,Eğitmen Notları,
Instructors,Eğitmenler,
Invite Code,Davet Kodu,
Invite Only,Sadece Davetliler,
Is Correct,Doğru,
Issue Date,Veriliş tarihi,
Issued On,Yayınlanma Tarihi,
Items in Sidebar,Kenar Çubuğundaki Öğeler,
JavaScript,JavaScript,
Job,İş,
Job Board Subtitle,İş İlanları Alt Başlığı,
Job Board Title,İş İlanı Başlığı,
Job Opportunity,İş Fırsatı,
Job Settings,İş Ayarları,
Job Title,İş İlanı Başlığı,
Jobs,İşler,
Join URL,Katılma Bağlantısı,
Keyboard Shortcuts,Klavye Kısayolları,
LMS,ÖYS,
LMS Assessment,ÖYS Değerlendirmesi,
LMS Assignment,ÖYS Ödevi,
LMS Assignment Submission,ÖYS Ödev Gönderimi,
LMS Badge,ÖYS Rozeti,
LMS Badge Assignment,ÖYS Rozet Ataması,
LMS Category,ÖYS Kategorisi,
LMS Certificate,ÖYS Sertifikası,
LMS Certificate Evaluation,ÖYS Sertifika Değerlendirmesi,
LMS Certificate Request,ÖYS Sertifika Talebi,
LMS Course,Kurs,
LMS Course Interest,ÖYS Ders İlgi Alanı,
LMS Course Mentor Mapping,ÖYS Kurs Mentor Eşlemesi,
LMS Course Progress,ÖYS Kurs İlerlemesi,
LMS Course Review,ÖYS Kurs İncelemesi,
LMS Enrollment,ÖYS Kaydı,
LMS Live Class,ÖYS Canlı Sınıf,
LMS Mentor Request,ÖYS Mentor Talebi,
LMS Option,ÖYS Seçeneği,
LMS Payment,ÖYS Ödeme,
LMS Settings,ÖYS Ayarları,
LMS Sidebar Item,ÖYS Kenar Çubuğu Öğesi,
LMS Source,ÖYS Kaynağı,
LMS Student,ÖYS Öğrenci,
Label,Etiket,
Language,Dil,
Lesson,Ders,
Lesson Reference,Ders Referansı,
Lesson Title,Ders Başlığı,
Lessons,Ders,
LinkedIn ID,LinkedIn,
Live,Canlı,
Live Class,Canlı Sınıf,
Local,Yerel,
Location,Konum,
Location Preference,Konum Tercihi,
Log out,Çıkış,
Make LMS the default home,ÖYS'yi varsayılan ana sayfa yapın,
Manager,Müdür,
Max Attempts,Maksimum Deneme,
Medium,Orta,
Medium ID,Medium,
Member,Üyeler,
Member Email,Üye E-postası,
Member Name,Üye Adı,
Member Subgroup,Üye Alt Grubu,
Member Type,Üye Türü,
Membership,Üyelik,
Mentor,Mentor,
Mentor Name,Mentor Adı,
Mentor Request,Mentor Talebi,
Mentor Request Creation Template,Mentor Talebi Oluşturma Şablonu,
Mentor Request Status Update Template,Mentor Talebi Durum Güncelleme Şablonu,
Meta Description,Meta Açıklaması,
Milestone,Kilometre Taşı,
Moderator,Moderatör,
Monday,Pazartesi,
Multiple Correct Answers,Birden Fazla Doğru Cevap,
My Profile,Profilim,
My Settings,Ayarlarım,
New,Yeni,
No Recording,Kayıt Yok,
Not Applicable,Kabul Edilmedi,
Not Graded,Not Verilmedi,
Note,Not,
Notifications,Bildirimler,
OAuth Client ID,OAuth İstemci Kimliği,
Offline,Çevrimdışı,
Online,Çevrimiçi,
Open,Açık,
Option,Seçenek,
Option 1,Seçenek 1,
Option 2,Seçenek 2,
Option 3,Seçenek 3,
Option 4,Seçenek 4,
Orange,Turuncu,
Order ID,Sipariş No,
Organization,Organizasyon,
PDF,PDF,
Pages,Sayfalar,
Paid Course,Ücretli Kurs,
Part Time,Yarı Zamanlı,
Partially Complete,Kısmen Tamamlandı,
Pass,Başarılı,
Passed,Geçti,
Passing Percentage,Başarı Yüzdesi,
Password,Şifre,
Payment,Ödeme,
Payment Country,Ödeme Ülkesi,
Payment Details,Ödeme Detayları,
Payment Gateway,Ödeme Gateway,
Payment ID,Ödeme Kimliği,
Payment Received,Ödeme Alındı,
Payment Settings,Ödeme Ayarları,
Payment for Document,Belge Ödemesi,
Payments app is not installed,Ödeme uygulaması yüklü değil,
Pending,Bekliyor,
Percentage,Yüzde,
Percentage (e.g. 70%),Yüzde (örn. %70),
Pink,Pembe,
Possible Answer 1,Olası Cevap 1,
Possible Answer 2,Olası Cevap 2,
Possible Answer 3,Olası Cevap 3,
Possible Answer 4,Olası Cevap 4,
Preferred Function,Tercih Edilen Fonksiyon,
Preferred Industry,Tercih Edilen Sektör,
Preview Image,Resim Önizleme,
Pricing,Fiyatlandırma,
Primary Subgroup,Birincil Alt Grup,
Private,Özel,
Private Information includes your Grade and Work Environment Preferences,"Özel Bilgiler, Eğitim ve Çalışma Ortamı Tercihlerinizi içerir",
Profession,Meslek,
Progress,İlerleme,
Public,Herkese Açık,
Publish on Participant Page,Katılımcı Sayfasında Yayınla,
Published,Yayınlandı,
Published On,Yayınlanma Zamanı,
Purple,Mor,
Python,Python,
Question,Soru,
Question Detail,Soru Detayı,
Question Name,Soru Adı,
Questions,Sorular,
Quiz,Test,
Quiz ID,Sınav Kimliği,
Rating,Değerlendirme,
Ready,Hazır,
Red,Kırmızı,
Reference DocName,Referans DocName,
Reference DocType,Referans DocType,
Reference Document Type,Referans Belge Türü,
Rejected,Reddedildi,
Related Courses,İlgili Kurslar,
Reload,Yeniden Yükle,
Required Role,Gerekli Rol,
Restricted,Kısıtlı,
Result,Sonuç,
Resume,Özgeçmiş,
Review,Gözden geçir,
Role,Rol,
Role Preference,Rol Tercihi,
Route,Rota,
Saturday,Cumartesi,
Schedule,Planla,
Scope,Kapsam,
Score,Puan,
Seat Count,Koltuk Sayısı,
Session Defaults,Oturum Varsayılanları,
Short Introduction,Kısa Tanıtım,
Show Answer,Cevabı Göster,
Show Answers,Cevapları Göster,
Show Submission History,Gönderim Geçmişini Göster,
Show Tab in Batch,Sekmeyi Toplu Olarak Göster,
Show USD Equivalent,USD Karşılığını Göster,
Show day view in timetable,Zaman çizelgesinde gün görünümünü göster,
Show live class,Canlı dersi göster,
Shuffle Questions,Soruları Karıştır,
Sidebar,Kenar Çubuğu,
Sidebar Items,Kenar Çubuğu Öğeleri,
Signup Settings,Kayıt Ayarları,
Skill,Beceri,
Skill Details,Beceriler,
Skill Name,Yetkinlik İsmi,
Skills,Yetkinlikler,
Slug,Kısaltma,
Solution,Çözüm,
Source,Kaynak,
Staff,Ekip,
Stage,Aşama,
Start Date,Başlangıç Tarihi,
Start Time,Başlangıç Zamanı,
Start URL,Başlangıç URL'si,
Statistics,İstatistik,
Status,Durum,
Student,Öğrenci,
Students,Öğrenciler,
Students will be enrolled in a paid batch once they complete the payment,Öğrenciler ödemeyi tamamladıktan sonra ücretli bir topluluğa kaydedilecekler,
Subgroup,Alt Grup,
Summary,Özet,
Sunday,Pazar,
System Manager,Sistem Yöneticisi,
Tags,Etiketler,
Template,Şablon,
Test Results,Test Sonuçları,
Tests,Testler,
Text,Yazı,
Thursday,Perşembe,
Time,Zaman,
Time Preference,Zaman Tercihi,
Timetable,Zaman Çizelgesi,
Timezone,Zaman Dilimi,
Title,Başlık,
To,Alıcı,
To Date,Bitiş Tarihi,
Toggle Full Width,Geniş Görünüm,
Toggle Theme,Temayı Değiştir,
Tuesday,Salı,
Type,Türü,
"UK Grading  (e.g. 1st, 2:2)","Birleşik Krallık Derecelendirmesi (örn. 1, 2:2)",
URL,URL,
Under Review,İnceleniyor,
Unlisted,Listelenmemiş,
Upcoming,Yaklaşanlar,
User,Kullanıcı,
User Category,Kullanıcı Kategorisi,
User Field,Kullanıcı Alanı,
User Image,Kullanıcı Resmi,
User Input,Kullanıcı Girişi,
User Skill,Kullanıcı Becerisi,
Username,Kullanıcı Adı,
Users Response,Kullanıcıların Yanıtı,
Value,Değer,
Value Change,Değer Değişimi,
Video Embed Link,Video Gömme Bağlantısı,
View Website,Websitesine Git,
Violet,Mor,
Visibility,Görünürlülük,
Volunteering or Internship,Staj,
Web Page,Web Sayfası,
Wednesday,Çarşamba,
Work Environment,Çalışma Ortamı,
Work Experience,İş Deneyimi,
Work Experience Details,İş Deneyimi,
Yellow,Sarı,
YouTube Video URL,YouTube Video URL,
YouTube Video will appear at the top of the lesson.,YouTube Videosu dersin en üstünde görünecektir.,
Zoom Settings,Zoom Ayarları,
