Start Date,ಪ್ರಾರಂಭ ದಿನಾಂಕ,
Start Time,ಟೈಮ್,
Status,ಅಂತಸ್ತು,
Summary,ಸಾರಾಂಶ,
Sunday,ಭಾನುವಾರ,
System Manager,ವ್ಯವಸ್ಥೆ ಮ್ಯಾನೇಜರ್,
Tags,ಟ್ಯಾಗ್ಗಳು,
Template,ಟೆಂಪ್ಲೇಟು,
Text,ಪಠ್ಯ,
Thursday,ಗುರುವಾರ,
Time,ಸಮಯ,
Title,ಶೀರ್ಷಿಕೆ,
To,ಗೆ,
To Date,ದಿನಾಂಕ,
Tuesday,ಮಂಗಳವಾರ,
Type,ದರ್ಜೆ,
URL,URL ಅನ್ನು,
User,ಬಳಕೆದಾರ,
User Field,ಬಳಕೆದಾರ ಕ್ಷೇತ್ರ,
User Image,ಬಳಕೆದಾರ ಚಿತ್ರ,
Username,ಬಳಕೆದಾರ ಹೆಸರು,
Value,ಮೌಲ್ಯ,
Value Change,ಮೌಲ್ಯ ಬದಲಾಯಿಸು,
View Website,ವೀಕ್ಷಿಸಿ ವೆಬ್ಸೈಟ್,
Web Page,ವೆಬ್ ಪುಟ,
Wednesday,ಬುಧವಾರ,
